Population,Date,Year,Max,max_temp,Min,min_temp,Average,mean_temp,daylength_hours
AZ,7.21,2016,107,41.66666667,79,26.11111111,93,33.88888889,13.95111111
AZ,7.22,2016,106,41.11111111,81,27.22222222,93.5,34.16666667,13.93111111
AZ,7.23,2016,106,41.11111111,83,28.33333333,94.5,34.72222222,13.91083333
AZ,7.24,2016,103,39.44444444,82,27.77777778,92.5,33.61111111,13.89
AZ,7.25,2016,102,38.88888889,81,27.22222222,91.5,33.05555556,13.86888889
AZ,7.26,2016,105,40.55555556,78,25.55555556,91.5,33.05555556,13.84722222
AZ,7.27,2016,105,40.55555556,76,24.44444444,90.5,32.5,13.825
AZ,7.28,2016,105,40.55555556,74,23.33333333,89.5,31.94444444,13.8025
AZ,7.29,2016,106,41.11111111,75,23.88888889,90.5,32.5,13.77944444
AZ,7.30,2016,97,36.11111111,74,23.33333333,85.5,29.72222222,13.75583333
AZ,7.31,2016,93,33.88888889,69,20.55555556,81,27.22222222,13.73222222
AZ,7.01,2017,109,42.77777778,73,22.77777778,91,32.77777778,14.22638889
AZ,7.02,2017,105,40.55555556,80,26.66666667,92.5,33.61111111,14.21888889
AZ,7.03,2017,103,39.44444444,79,26.11111111,91,32.77777778,14.21055556
AZ,7.04,2017,106,41.11111111,82,27.77777778,94,34.44444444,14.20138889
AZ,7.05,2017,106,41.11111111,83,28.33333333,94.5,34.72222222,14.19166667
AZ,7.06,2017,109,42.77777778,84,28.88888889,96.5,35.83333333,14.18138889
AZ,7.07,2017,111,43.88888889,80,26.66666667,95.5,35.27777778,14.17027778
AZ,7.08,2017,109,42.77777778,86,30,97.5,36.38888889,14.15861111
AZ,7.09,2017,102,38.88888889,80,26.66666667,91,32.77777778,14.14611111
AZ,7.10,2017,104,40,73,22.77777778,88.5,31.38888889,14.13305556
AZ,7.11,2017,94,34.44444444,70,21.11111111,82,27.77777778,14.11944444
AZ,7.12,2017,100,37.77777778,76,24.44444444,88,31.11111111,14.10527778
AZ,7.13,2017,102,38.88888889,74,23.33333333,88,31.11111111,14.09055556
AZ,7.14,2017,101,38.33333333,75,23.88888889,88,31.11111111,14.075
AZ,7.15,2017,103,39.44444444,70,21.11111111,86.5,30.27777778,14.05888889
AZ,7.16,2017,96,35.55555556,71,21.66666667,83.5,28.61111111,14.04222222
AZ,7.17,2017,91,32.77777778,73,22.77777778,82,27.77777778,14.02527778
AZ,7.18,2017,95,35,75,23.88888889,85,29.44444444,14.0075
AZ,7.19,2017,97,36.11111111,75,23.88888889,86,30,13.98916667
AZ,7.20,2017,95,35,75,23.88888889,85,29.44444444,13.97027778
AZ,7.21,2017,96,35.55555556,74,23.33333333,85,29.44444444,13.95111111
AZ,7.22,2017,97,36.11111111,72,22.22222222,84.5,29.16666667,13.93111111
AZ,7.23,2017,94,34.44444444,74,23.33333333,84,28.88888889,13.91083333
AZ,7.24,2017,88,31.11111111,74,23.33333333,81,27.22222222,13.89
AZ,7.25,2017,95,35,75,23.88888889,85,29.44444444,13.86888889
AZ,7.26,2017,97,36.11111111,76,24.44444444,86.5,30.27777778,13.84722222
AZ,7.27,2017,100,37.77777778,76,24.44444444,88,31.11111111,13.825
AZ,7.28,2017,95,35,71,21.66666667,83,28.33333333,13.8025
AZ,7.29,2017,91,32.77777778,73,22.77777778,82,27.77777778,13.77944444
AZ,7.30,2017,89,31.66666667,74,23.33333333,81.5,27.5,13.75583333
AZ,7.31,2017,99,37.22222222,75,23.88888889,87,30.55555556,13.73222222
AZ,7.01,2018,100,37.77777778,67,19.44444444,83.5,28.61111111,14.22638889
AZ,7.02,2018,103,39.44444444,69,20.55555556,86,30,14.21888889
AZ,7.03,2018,103,39.44444444,73,22.77777778,88,31.11111111,14.21055556
AZ,7.04,2018,103,39.44444444,78,25.55555556,90.5,32.5,14.20138889
AZ,7.05,2018,111,43.88888889,79,26.11111111,95,35,14.19166667
AZ,7.06,2018,105,40.55555556,87,30.55555556,96,35.55555556,14.18138889
AZ,7.07,2018,107,41.66666667,85,29.44444444,96,35.55555556,14.17027778
AZ,7.08,2018,105,40.55555556,83,28.33333333,94,34.44444444,14.15861111
AZ,7.09,2018,99,37.22222222,75,23.88888889,87,30.55555556,14.14611111
AZ,7.10,2018,91,32.77777778,72,22.22222222,81.5,27.5,14.13305556
AZ,7.11,2018,88,31.11111111,75,23.88888889,81.5,27.5,14.11944444
AZ,7.12,2018,96,35.55555556,74,23.33333333,85,29.44444444,14.10527778
AZ,7.13,2018,98,36.66666667,75,23.88888889,86.5,30.27777778,14.09055556
AZ,7.14,2018,86,30,77,25,81.5,27.5,14.075
AZ,7.15,2018,88,31.11111111,73,22.77777778,80.5,26.94444444,14.05888889
AZ,7.16,2018,99,37.22222222,76,24.44444444,87.5,30.83333333,14.04222222
AZ,7.17,2018,101,38.33333333,75,23.88888889,88,31.11111111,14.02527778
AZ,7.18,2018,95,35,77,25,86,30,14.0075
AZ,7.19,2018,100,37.77777778,76,24.44444444,88,31.11111111,13.98916667
AZ,7.20,2018,100,37.77777778,78,25.55555556,89,31.66666667,13.97027778
AZ,7.21,2018,98,36.66666667,75,23.88888889,86.5,30.27777778,13.95111111
AZ,7.22,2018,104,40,80,26.66666667,92,33.33333333,13.93111111
AZ,7.23,2018,109,42.77777778,80,26.66666667,94.5,34.72222222,13.91083333
AZ,7.24,2018,112,44.44444444,83,28.33333333,97.5,36.38888889,13.89
AZ,7.25,2018,110,43.33333333,84,28.88888889,97,36.11111111,13.86888889
AZ,7.26,2018,103,39.44444444,81,27.22222222,92,33.33333333,13.84722222
AZ,7.27,2018,105,40.55555556,75,23.88888889,90,32.22222222,13.825
AZ,7.28,2018,100,37.77777778,76,24.44444444,88,31.11111111,13.8025
AZ,7.29,2018,99,37.22222222,78,25.55555556,88.5,31.38888889,13.77944444
AZ,7.30,2018,103,39.44444444,79,26.11111111,91,32.77777778,13.75583333
AZ,7.31,2018,102,38.88888889,79,26.11111111,90.5,32.5,13.73222222
AZ,7.01,2019,107,41.66666667,76,24.44444444,91.5,33.05555556,14.22638889
AZ,7.02,2019,105,40.55555556,76,24.44444444,90.5,32.5,14.21888889
AZ,7.03,2019,103,39.44444444,74,23.33333333,88.5,31.38888889,14.21055556
AZ,7.04,2019,103,39.44444444,74,23.33333333,88.5,31.38888889,14.20138889
AZ,7.05,2019,104,40,74,23.33333333,89,31.66666667,14.19166667
AZ,7.06,2019,96,35.55555556,76,24.44444444,86,30,14.18138889
AZ,7.07,2019,99,37.22222222,77,25,88,31.11111111,14.17027778
AZ,7.08,2019,101,38.33333333,69,20.55555556,85,29.44444444,14.15861111
AZ,7.09,2019,103,39.44444444,70,21.11111111,86.5,30.27777778,14.14611111
AZ,7.10,2019,109,42.77777778,72,22.22222222,90.5,32.5,14.13305556
AZ,7.11,2019,108,42.22222222,83,28.33333333,95.5,35.27777778,14.11944444
AZ,7.12,2019,106,41.11111111,86,30,96,35.55555556,14.10527778
AZ,7.13,2019,106,41.11111111,72,22.22222222,89,31.66666667,14.09055556
AZ,7.14,2019,106,41.11111111,76,24.44444444,91,32.77777778,14.075
AZ,7.15,2019,108,42.22222222,78,25.55555556,93,33.88888889,14.05888889
AZ,7.16,2019,110,43.33333333,81,27.22222222,95.5,35.27777778,14.04222222
AZ,7.17,2019,101,38.33333333,83,28.33333333,92,33.33333333,14.02527778
AZ,7.18,2019,103,39.44444444,80,26.66666667,91.5,33.05555556,14.0075
AZ,7.19,2019,103,39.44444444,81,27.22222222,92,33.33333333,13.98916667
AZ,7.20,2019,105,40.55555556,77,25,91,32.77777778,13.97027778
AZ,7.21,2019,104,40,81,27.22222222,92.5,33.61111111,13.95111111
AZ,7.22,2019,103,39.44444444,73,22.77777778,88,31.11111111,13.93111111
AZ,7.23,2019,99,37.22222222,73,22.77777778,86,30,13.91083333
AZ,7.24,2019,101,38.33333333,79,26.11111111,90,32.22222222,13.89
AZ,7.25,2019,102,38.88888889,75,23.88888889,88.5,31.38888889,13.86888889
AZ,7.26,2019,105,40.55555556,78,25.55555556,91.5,33.05555556,13.84722222
AZ,7.27,2019,108,42.22222222,82,27.77777778,95,35,13.825
AZ,7.28,2019,105,40.55555556,83,28.33333333,94,34.44444444,13.8025
AZ,7.29,2019,105,40.55555556,81,27.22222222,93,33.88888889,13.77944444
AZ,7.30,2019,99,37.22222222,79,26.11111111,89,31.66666667,13.75583333
AZ,7.31,2019,94,34.44444444,72,22.22222222,83,28.33333333,13.73222222
AZ,7.01,2020,99,37.22222222,71,21.66666667,85,29.44444444,14.22638889
AZ,7.02,2020,92,33.33333333,71,21.66666667,81.5,27.5,14.21888889
AZ,7.03,2020,101,38.33333333,69,20.55555556,85,29.44444444,14.21055556
AZ,7.04,2020,106,41.11111111,76,24.44444444,91,32.77777778,14.20138889
AZ,7.05,2020,107,41.66666667,77,25,92,33.33333333,14.19166667
AZ,7.06,2020,108,42.22222222,77,25,92.5,33.61111111,14.18138889
AZ,7.07,2020,108,42.22222222,81,27.22222222,94.5,34.72222222,14.17027778
AZ,7.08,2020,108,42.22222222,86,30,97,36.11111111,14.15861111
AZ,7.09,2020,108,42.22222222,81,27.22222222,94.5,34.72222222,14.14611111
AZ,7.10,2020,107,41.66666667,84,28.88888889,95.5,35.27777778,14.13305556
AZ,7.11,2020,109,42.77777778,82,27.77777778,95.5,35.27777778,14.11944444
AZ,7.12,2020,113,45,81,27.22222222,97,36.11111111,14.10527778
AZ,7.13,2020,105,40.55555556,89,31.66666667,97,36.11111111,14.09055556
AZ,7.14,2020,108,42.22222222,84,28.88888889,96,35.55555556,14.075
AZ,7.15,2020,104,40,82,27.77777778,93,33.88888889,14.05888889
AZ,7.16,2020,106,41.11111111,76,24.44444444,91,32.77777778,14.04222222
AZ,7.17,2020,103,39.44444444,83,28.33333333,93,33.88888889,14.02527778
AZ,7.18,2020,101,38.33333333,82,27.77777778,91.5,33.05555556,14.0075
AZ,7.19,2020,104,40,83,28.33333333,93.5,34.16666667,13.98916667
AZ,7.20,2020,104,40,81,27.22222222,92.5,33.61111111,13.97027778
AZ,7.21,2020,103,39.44444444,76,24.44444444,89.5,31.94444444,13.95111111
AZ,7.22,2020,99,37.22222222,78,25.55555556,88.5,31.38888889,13.93111111
AZ,7.23,2020,87,30.55555556,70,21.11111111,78.5,25.83333333,13.91083333
AZ,7.24,2020,94,34.44444444,73,22.77777778,83.5,28.61111111,13.89
AZ,7.25,2020,97,36.11111111,77,25,87,30.55555556,13.86888889
AZ,7.26,2020,103,39.44444444,76,24.44444444,89.5,31.94444444,13.84722222
AZ,7.27,2020,103,39.44444444,82,27.77777778,92.5,33.61111111,13.825
AZ,7.28,2020,108,42.22222222,79,26.11111111,93.5,34.16666667,13.8025
AZ,7.29,2020,108,42.22222222,79,26.11111111,93.5,34.16666667,13.77944444
AZ,7.30,2020,110,43.33333333,80,26.66666667,95,35,13.75583333
AZ,7.31,2020,110,43.33333333,82,27.77777778,96,35.55555556,13.73222222
AZ,7.01,2021,99,37.22222222,79,26.11111111,89,31.66666667,14.22638889
AZ,7.02,2021,101,38.33333333,78,25.55555556,89.5,31.94444444,14.21888889
AZ,7.03,2021,95,35,74,23.33333333,84.5,29.16666667,14.21055556
AZ,7.04,2021,96,35.55555556,73,22.77777778,84.5,29.16666667,14.20138889
AZ,7.05,2021,100,37.77777778,80,26.66666667,90,32.22222222,14.19166667
AZ,7.06,2021,106,41.11111111,79,26.11111111,92.5,33.61111111,14.18138889
AZ,7.07,2021,107,41.66666667,78,25.55555556,92.5,33.61111111,14.17027778
AZ,7.08,2021,108,42.22222222,76,24.44444444,92,33.33333333,14.15861111
AZ,7.09,2021,107,41.66666667,83,28.33333333,95,35,14.14611111
AZ,7.10,2021,109,42.77777778,73,22.77777778,91,32.77777778,14.13305556
AZ,7.11,2021,103,39.44444444,76,24.44444444,89.5,31.94444444,14.11944444
AZ,7.12,2021,101,38.33333333,71,21.66666667,86,30,14.10527778
AZ,7.13,2021,99,37.22222222,75,23.88888889,87,30.55555556,14.09055556
AZ,7.14,2021,90,32.22222222,76,24.44444444,83,28.33333333,14.075
AZ,7.15,2021,91,32.77777778,72,22.22222222,81.5,27.5,14.05888889
AZ,7.16,2021,91,32.77777778,76,24.44444444,83.5,28.61111111,14.04222222
AZ,7.17,2021,97,36.11111111,74,23.33333333,85.5,29.72222222,14.02527778
AZ,7.18,2021,93,33.88888889,74,23.33333333,83.5,28.61111111,14.0075
AZ,7.19,2021,100,37.77777778,78,25.55555556,89,31.66666667,13.98916667
AZ,7.20,2021,102,38.88888889,77,25,89.5,31.94444444,13.97027778
AZ,7.21,2021,102,38.88888889,79,26.11111111,90.5,32.5,13.95111111
AZ,7.22,2021,100,37.77777778,70,21.11111111,85,29.44444444,13.93111111
AZ,7.23,2021,86,30,70,21.11111111,78,25.55555556,13.91083333
AZ,7.24,2021,77,25,70,21.11111111,73.5,23.05555556,13.89
AZ,7.25,2021,79,26.11111111,68,20,73.5,23.05555556,13.86888889
AZ,7.26,2021,93,33.88888889,70,21.11111111,81.5,27.5,13.84722222
AZ,7.27,2021,98,36.66666667,73,22.77777778,85.5,29.72222222,13.825
AZ,7.28,2021,96,35.55555556,71,21.66666667,83.5,28.61111111,13.8025
AZ,7.29,2021,97,36.11111111,73,22.77777778,85,29.44444444,13.77944444
AZ,7.30,2021,95,35,71,21.66666667,83,28.33333333,13.75583333
AZ,7.31,2021,94,34.44444444,71,21.66666667,82.5,28.05555556,13.73222222
AZ,7.01,2022,97,36.11111111,75,23.88888889,86,30,14.22638889
AZ,7.02,2022,101,38.33333333,75,23.88888889,88,31.11111111,14.21888889
AZ,7.03,2022,101,38.33333333,81,27.22222222,91,32.77777778,14.21055556
AZ,7.04,2022,97,36.11111111,79,26.11111111,88,31.11111111,14.20138889
AZ,7.05,2022,101,38.33333333,79,26.11111111,90,32.22222222,14.19166667
AZ,7.06,2022,102,38.88888889,74,23.33333333,88,31.11111111,14.18138889
AZ,7.07,2022,104,40,73,22.77777778,88.5,31.38888889,14.17027778
AZ,7.08,2022,107,41.66666667,77,25,92,33.33333333,14.15861111
AZ,7.09,2022,108,42.22222222,82,27.77777778,95,35,14.14611111
AZ,7.10,2022,108,42.22222222,81,27.22222222,94.5,34.72222222,14.13305556
AZ,7.11,2022,110,43.33333333,81,27.22222222,95.5,35.27777778,14.11944444
AZ,7.12,2022,106,41.11111111,88,31.11111111,97,36.11111111,14.10527778
AZ,7.13,2022,108,42.22222222,80,26.66666667,94,34.44444444,14.09055556
AZ,7.14,2022,106,41.11111111,81,27.22222222,93.5,34.16666667,14.075
AZ,7.15,2022,108,42.22222222,80,26.66666667,94,34.44444444,14.05888889
AZ,7.16,2022,108,42.22222222,78,25.55555556,93,33.88888889,14.04222222
AZ,7.17,2022,106,41.11111111,78,25.55555556,92,33.33333333,14.02527778
AZ,7.18,2022,105,40.55555556,80,26.66666667,92.5,33.61111111,14.0075
AZ,7.19,2022,107,41.66666667,83,28.33333333,95,35,13.98916667
AZ,7.20,2022,104,40,81,27.22222222,92.5,33.61111111,13.97027778
AZ,7.21,2022,106,41.11111111,80,26.66666667,93,33.88888889,13.95111111
AZ,7.22,2022,107,41.66666667,87,30.55555556,97,36.11111111,13.93111111
AZ,7.23,2022,104,40,80,26.66666667,92,33.33333333,13.91083333
AZ,7.24,2022,94,34.44444444,74,23.33333333,84,28.88888889,13.89
AZ,7.25,2022,95,35,74,23.33333333,84.5,29.16666667,13.86888889
AZ,7.26,2022,93,33.88888889,74,23.33333333,83.5,28.61111111,13.84722222
AZ,7.27,2022,94,34.44444444,74,23.33333333,84,28.88888889,13.825
AZ,7.28,2022,87,30.55555556,75,23.88888889,81,27.22222222,13.8025
AZ,7.29,2022,96,35.55555556,71,21.66666667,83.5,28.61111111,13.77944444
AZ,7.30,2022,96,35.55555556,74,23.33333333,85,29.44444444,13.75583333
AZ,7.31,2022,98,36.66666667,70,21.11111111,84,28.88888889,13.73222222
AZ,7.01,2023,107,41.66666667,71,21.66666667,89,31.66666667,14.22638889
AZ,7.02,2023,110,43.33333333,74,23.33333333,92,33.33333333,14.21888889
AZ,7.03,2023,110,43.33333333,78,25.55555556,94,34.44444444,14.21055556
AZ,7.04,2023,108,42.22222222,78,25.55555556,93,33.88888889,14.20138889
AZ,7.05,2023,107,41.66666667,77,25,92,33.33333333,14.19166667
AZ,7.06,2023,110,43.33333333,77,25,93.5,34.16666667,14.18138889
AZ,7.07,2023,110,43.33333333,82,27.77777778,96,35.55555556,14.17027778
AZ,7.08,2023,108,42.22222222,82,27.77777778,95,35,14.15861111
AZ,7.09,2023,105,40.55555556,85,29.44444444,95,35,14.14611111
AZ,7.10,2023,107,41.66666667,83,28.33333333,95,35,14.13305556
AZ,7.11,2023,105,40.55555556,82,27.77777778,93.5,34.16666667,14.11944444
AZ,7.12,2023,101,38.33333333,85,29.44444444,93,33.88888889,14.10527778
AZ,7.13,2023,107,41.66666667,87,30.55555556,97,36.11111111,14.09055556
AZ,7.14,2023,108,42.22222222,85,29.44444444,96.5,35.83333333,14.075
AZ,7.15,2023,110,43.33333333,86,30,98,36.66666667,14.05888889
AZ,7.16,2023,111,43.88888889,82,27.77777778,96.5,35.83333333,14.04222222
AZ,7.17,2023,111,43.88888889,77,25,94,34.44444444,14.02527778
AZ,7.18,2023,112,44.44444444,80,26.66666667,96,35.55555556,14.0075
AZ,7.19,2023,112,44.44444444,82,27.77777778,97,36.11111111,13.98916667
AZ,7.20,2023,112,44.44444444,78,25.55555556,95,35,13.97027778
AZ,7.21,2023,110,43.33333333,83,28.33333333,96.5,35.83333333,13.95111111
AZ,7.22,2023,111,43.88888889,81,27.22222222,96,35.55555556,13.93111111
AZ,7.23,2023,106,41.11111111,78,25.55555556,92,33.33333333,13.91083333
AZ,7.24,2023,108,42.22222222,77,25,92.5,33.61111111,13.89
AZ,7.25,2023,112,44.44444444,78,25.55555556,95,35,13.86888889
AZ,7.26,2023,110,43.33333333,78,25.55555556,94,34.44444444,13.84722222
AZ,7.27,2023,108,42.22222222,79,26.11111111,93.5,34.16666667,13.825
AZ,7.28,2023,109,42.77777778,83,28.33333333,96,35.55555556,13.8025
AZ,7.29,2023,108,42.22222222,81,27.22222222,94.5,34.72222222,13.77944444
AZ,7.30,2023,106,41.11111111,79,26.11111111,92.5,33.61111111,13.75583333
AZ,7.31,2023,101,38.33333333,73,22.77777778,87,30.55555556,13.73222222
AZ,8.01,2014,93,33.88888889,72,22.22222222,82.5,28.05555556,13.70805556
AZ,8.02,2014,88,31.11111111,73,22.77777778,80.5,26.94444444,13.68333333
AZ,8.03,2014,96,35.55555556,71,21.66666667,83.5,28.61111111,13.65833333
AZ,8.04,2014,99,37.22222222,76,24.44444444,87.5,30.83333333,13.63305556
AZ,8.05,2014,101,38.33333333,72,22.22222222,86.5,30.27777778,13.6075
AZ,8.06,2014,102,38.88888889,75,23.88888889,88.5,31.38888889,13.58138889
AZ,8.07,2014,100,37.77777778,76,24.44444444,88,31.11111111,13.55527778
AZ,8.08,2014,100,37.77777778,79,26.11111111,89.5,31.94444444,13.52861111
AZ,8.09,2014,99,37.22222222,78,25.55555556,88.5,31.38888889,13.50166667
AZ,8.10,2014,99,37.22222222,76,24.44444444,87.5,30.83333333,13.47444444
AZ,8.11,2014,101,38.33333333,81,27.22222222,91,32.77777778,13.44694444
AZ,8.12,2014,94,34.44444444,72,22.22222222,83,28.33333333,13.41916667
AZ,8.13,2014,94,34.44444444,72,22.22222222,83,28.33333333,13.39111111
AZ,8.14,2014,93,33.88888889,76,24.44444444,84.5,29.16666667,13.36277778
AZ,8.15,2014,95,35,76,24.44444444,85.5,29.72222222,13.33444444
AZ,8.16,2014,100,37.77777778,75,23.88888889,87.5,30.83333333,13.30555556
AZ,8.17,2014,99,37.22222222,71,21.66666667,85,29.44444444,13.27666667
AZ,8.18,2014,94,34.44444444,73,22.77777778,83.5,28.61111111,13.2475
AZ,8.19,2014,91,32.77777778,73,22.77777778,82,27.77777778,13.21805556
AZ,8.20,2014,92,33.33333333,71,21.66666667,81.5,27.5,13.18833333
AZ,8.21,2014,86,30,71,21.66666667,78.5,25.83333333,13.15861111
AZ,8.22,2014,91,32.77777778,69,20.55555556,80,26.66666667,13.12861111
AZ,8.23,2014,95,35,73,22.77777778,84,28.88888889,13.09861111
AZ,8.24,2014,98,36.66666667,74,23.33333333,86,30,13.06805556
AZ,8.25,2014,91,32.77777778,77,25,84,28.88888889,13.03777778
AZ,8.26,2014,91,32.77777778,75,23.88888889,83,28.33333333,13.00694444
AZ,8.27,2014,96,35.55555556,73,22.77777778,84.5,29.16666667,12.97638889
AZ,8.28,2014,99,37.22222222,74,23.33333333,86.5,30.27777778,12.94527778
AZ,8.29,2014,102,38.88888889,72,22.22222222,87,30.55555556,12.91444444
AZ,8.30,2014,104,40,74,23.33333333,89,31.66666667,12.88305556
AZ,8.31,2014,102,38.88888889,74,23.33333333,88,31.11111111,12.85194444
AZ,8.01,2015,99,37.22222222,74,23.33333333,86.5,30.27777778,13.70805556
AZ,8.02,2015,101,38.33333333,75,23.88888889,88,31.11111111,13.68333333
AZ,8.03,2015,104,40,79,26.11111111,91.5,33.05555556,13.65833333
AZ,8.04,2015,106,41.11111111,77,25,91.5,33.05555556,13.63305556
AZ,8.05,2015,106,41.11111111,79,26.11111111,92.5,33.61111111,13.6075
AZ,8.06,2015,95,35,82,27.77777778,88.5,31.38888889,13.58138889
AZ,8.07,2015,100,37.77777778,76,24.44444444,88,31.11111111,13.55527778
AZ,8.08,2015,97,36.11111111,74,23.33333333,85.5,29.72222222,13.52861111
AZ,8.09,2015,99,37.22222222,74,23.33333333,86.5,30.27777778,13.50166667
AZ,8.10,2015,99,37.22222222,73,22.77777778,86,30,13.47444444
AZ,8.11,2015,99,37.22222222,74,23.33333333,86.5,30.27777778,13.44694444
AZ,8.12,2015,102,38.88888889,77,25,89.5,31.94444444,13.41916667
AZ,8.13,2015,107,41.66666667,72,22.22222222,89.5,31.94444444,13.39111111
AZ,8.14,2015,107,41.66666667,81,27.22222222,94,34.44444444,13.36277778
AZ,8.15,2015,110,43.33333333,79,26.11111111,94.5,34.72222222,13.33444444
AZ,8.16,2015,106,41.11111111,84,28.88888889,95,35,13.30555556
AZ,8.17,2015,103,39.44444444,80,26.66666667,91.5,33.05555556,13.27666667
AZ,8.18,2015,102,38.88888889,78,25.55555556,90,32.22222222,13.2475
AZ,8.19,2015,102,38.88888889,78,25.55555556,90,32.22222222,13.21805556
AZ,8.20,2015,102,38.88888889,80,26.66666667,91,32.77777778,13.18833333
AZ,8.21,2015,99,37.22222222,78,25.55555556,88.5,31.38888889,13.15861111
AZ,8.22,2015,98,36.66666667,76,24.44444444,87,30.55555556,13.12861111
AZ,8.23,2015,102,38.88888889,73,22.77777778,87.5,30.83333333,13.09861111
AZ,8.24,2015,100,37.77777778,74,23.33333333,87,30.55555556,13.06805556
AZ,8.25,2015,93,33.88888889,72,22.22222222,82.5,28.05555556,13.03777778
AZ,8.26,2015,100,37.77777778,74,23.33333333,87,30.55555556,13.00694444
AZ,8.27,2015,101,38.33333333,75,23.88888889,88,31.11111111,12.97638889
AZ,8.28,2015,102,38.88888889,75,23.88888889,88.5,31.38888889,12.94527778
AZ,8.29,2015,105,40.55555556,78,25.55555556,91.5,33.05555556,12.91444444
AZ,8.30,2015,99,37.22222222,79,26.11111111,89,31.66666667,12.88305556
AZ,8.31,2015,98,36.66666667,74,23.33333333,86,30,12.85194444
AZ,8.01,2016,91,32.77777778,71,21.66666667,81,27.22222222,13.70805556
AZ,8.02,2016,84,28.88888889,72,22.22222222,78,25.55555556,13.68333333
AZ,8.03,2016,92,33.33333333,76,24.44444444,84,28.88888889,13.65833333
AZ,8.04,2016,90,32.22222222,76,24.44444444,83,28.33333333,13.63305556
AZ,8.05,2016,96,35.55555556,75,23.88888889,85.5,29.72222222,13.6075
AZ,8.06,2016,102,38.88888889,75,23.88888889,88.5,31.38888889,13.58138889
AZ,8.07,2016,103,39.44444444,78,25.55555556,90.5,32.5,13.55527778
AZ,8.08,2016,103,39.44444444,79,26.11111111,91,32.77777778,13.52861111
AZ,8.09,2016,90,32.22222222,71,21.66666667,80.5,26.94444444,13.50166667
AZ,8.10,2016,94,34.44444444,75,23.88888889,84.5,29.16666667,13.47444444
AZ,8.11,2016,92,33.33333333,77,25,84.5,29.16666667,13.44694444
AZ,8.12,2016,95,35,76,24.44444444,85.5,29.72222222,13.41916667
AZ,8.13,2016,100,37.77777778,75,23.88888889,87.5,30.83333333,13.39111111
AZ,8.14,2016,99,37.22222222,74,23.33333333,86.5,30.27777778,13.36277778
AZ,8.15,2016,102,38.88888889,77,25,89.5,31.94444444,13.33444444
